t061500_0390	Kuoleman enne
t061500_0400	Kynsiä leikatessa
t061500_0410	Kärpäsiä vastaan
t061500_0420	Langan värjäys
t061500_0430	Leipien pilaus
t061500_0440	Leipää leivottaessa ja paistaessa
t061500_0450	Lipeätä keittäessä
t061500_0460	Lukon avaaminen
t061500_0470	Luteet toisen kimppuun
t061500_0480	Luteita vastaan
t061500_0490	Lykky
t061500_0500	Marjaan mennessä
t061500_0510	Marjapaikan tiedustelu sisiliskolta
t061500_0520	Marjoja haltialle
t061500_0530	Matkalle lähtiessä
t061500_0540	Matkamiehen toivomus taloon tullessa
t061500_0550	Metsänneitojen näkeminen
t061500_0560	Muistaminen ja lukutaito
t061500_0570	Myrskylle
t061500_0580	Mäen lasku
t061500_0590	Nahan valmistus
t061500_0600	Nainen ei vie onnea
t061500_0610	Nukkuvaa herätettäessä
t061500_0620	Nuohoaminen
t061500_0630	Nälän ajaminen talosta
t061500_0640	Oluen valmistus
t061500_0650	Pahan toivotuksia, pahalta varautumisia
t061500_0660	Pahkaa etsiessä
t061500_0670	Palvelijaa taloon houkutellessa
t061500_0680	Palvelijan menestyminen uudessa palveluspaikassa
t061500_0690	Palveluspaikkas hakiessa
t061500_0700	Patjankuorta täytettäessä
t061500_0710	Piian rukous
t061500_0720	Pillintekijän toivotus
t061500_0730	Puita pilkkoessa
t061500_0740	Pyykin pesijän sanat
t061500_0750	Päivettymä ei tartu
t061500_0760	Rakentaessa
t061500_0770	Reki
t061500_0780	Revontulet saa palamaan
t061500_0790	Rikastuminen
t061500_0800	Rohkeus
t061500_0810	Ruoan valmistus
t061500_0820	Ruokailu
t061500_0830	Saidan kiroaminen
t061500_0840	Sano totta saraheinä
t061500_0850	Sateenkaaren karkottaminen
t061500_0860	Sateenkaaren kasvattaminen
t061500_0870	Sateenkaaren sanat
t061500_0880	Satiaisia vastaan
t061500_0890	Sauna ei lämpeä
t061500_0900	Saunassa
t061500_0910	Saunavettä lämmittäessä
t061500_0920	Seudulta pois lähtiessä
t061500_0930	Silmän syyhyäminen
t061500_0940	Sirkkojen karkottaminen
t061500_0950	Sirkkojen taikominen kiukaaseen
t061500_0960	Soutajien rukous*
t061500_0970	Suuttuneen manaus
t061500_0980	Syöpäläisiä torjutaan taloa rakentaessa
t061500_0990	Taikinan kohotus
t061500_1000	Tapellessa
t061500_1010	Tervanpoltto
t061500_1020	Teräaseen karkaiseminen
t061500_1030	Torakoita vastaan
t061500_1040	Tuiskusäällä
t061500_1050	Tulipalossa
t061500_1060	Tulta käsiteltäessä
t061500_1070	Tuohen otto
t061500_1080	Tupaa pestessä
t061500_1090	Tuulen kääntäminen
t061500_1100	Tuulen nosto
t061500_1110	Tuulen tyynnyttäminen
t061500_1120	Tuuli vie katon huoneesta
t061500_1130	Työtä alkaessa
t061500_1140	Tähdenlento
t061500_1150	Uimaan mennessä
t061500_1160	Ukkosen sanat
t061500_1170	Ukkosen tulella voi polttaa talon
t061500_1180	Unet
t061500_1190	Uudella vastalla kylpiessä
t061500_1200	Uuden kuun tervehtiminen
t061500_1210	Uusi talo
t061500_1220	Vaate ja piru
t061500_1230	Vaatetta paikatessa
t061500_1240	Vaatetta päälle puettaessa
t061500_1250	Vaatteet tytöllä lisääntyy
t061500_1260	Varaus ampumista vastaan
t061500_1270	Varautuminen koita vastaan
t061500_1280	Varautuminen pahalta vieraassa paikassa
t061500_1290	Varautuminen vieraita vastaan
t061500_1300	Venettä tehtäessä
t061500_1310	Veräjää tehdessä
t061500_1320	Vesillä ollessa - vesille lähtiessä
t061500_1330	Vettä juodessa
t061500_1340	Vieraan kiroista vapautuminen
t061500_1350	Vieraan tulon ennustaminen
t061500_1360	Vihamiehen tappaminen
t061500_1370	Viinan keitto
t061500_1380	Viinapannun pilaaminen
t061500_1390	Virpominen
t061500_1400	Voikukalle
t061500_1410	Vuotuisiin juhlapäiviin liittyviä
t061500_1420	Yöjalassa PITÄISIKÖ OLLA ERI NIMI KUIN NUORTENLAULUISSA OLEVALLA? Esim: Yöjalassa ollessa?
t061600_0010	Ailahan synty
t061600_0020	Ajettuman synty
t061600_0030	Ammuksen synty
t061600_0040	Ampiaisen synty
t061600_0050	Eläinten puremien historioloita
t061600_0060	Erilaisia syntyjä
t061600_0070	Etanan synty
t061600_0080	Hä'än synty
t061600_0090	Hammastaudin synty
t061600_0100	Härän synty
t061600_0110	Haukan synty
t061600_0120	Herhiläisen tai mehiläisen synty
t061600_0130	Hevosen synty
t061600_0140	Hien synty
t061600_0150	Hiiren synty
t061600_0160	Hirven synty
t061600_0170	Hylkeen synty
t061600_0180	Ihmisen synty
t061600_0190	Jään synty
t061600_0200	Käärmeen pureman historiola
t061600_0210	Käärmeen synty
t061600_0220	Kalman synty
t061600_0230	Karhun synty
t061600_0240	Kärpän synty
t061600_0250	Kärpäsen synty
t061600_0260	Keihään synty
t061600_0270	Kipujen synty
t061600_0280	Kissan synty
t061600_0290	Kiven kasvamattomuuden historiola
t061600_0300	Kiven synty
t061600_0310	Kohtauksen historiola
t061600_0320	Kohtauksen synty
t061600_0330	Koin historiola
t061600_0340	Koin synty
t061600_0350	Koiran synty
t061600_0360	Korpin synty
t061600_0370	Koskeman synty
t061600_0380	Kurkkutaudin synty
t061600_0390	Kuvun synty
t061600_0400	Läävämadon synty
t061600_0410	Lampaan synty
t061600_0420	Lehmän synty
t061600_0430	Leinin historiola
t061600_0440	Leinin synty
t061600_0450	Letyn synty
t061600_0460	Loukkauksen synty
t061600_0470	Löylyn synty
t061600_0480	Maahisen synty
t061600_0490	Matajaisen synty
t061600_0500	Muurahaisen synty
t061600_0510	Naurismadon synty
t061600_0520	Niukahduksen historiola
t061600_0530	Noidan synty
t061600_0540	Noidannuolten synty
t061600_0550	Nuotan synty
t061600_0560	Päästäisen synty
t061600_0570	Pahkan synty
t061600_0580	Painajaisen synty
t061600_0590	Paiseen synty
t061600_0600	Pakkasen synty
t061600_0610	Paran synty
t061600_0620	Pässin synty
t061600_0630	Pirtin synty
t061600_0640	Pirun synty
t061600_0650	Pistoksen synty
t061600_0660	Poron synty
t061600_0670	Pukin synty
t061600_0680	Purun synty
t061600_0690	Puun synty
t061600_0700	Pyssyn synty
t061600_0710	Räähkän synty
t061600_0720	Raanin synty
t061600_0730	Ranskan synty
t061600_0740	Raudan synty
t061600_0750	Riiden synty
t061600_0760	Ruosteen synty
t061600_0770	Ruton synty
t061600_0780	Ruusun synty
t061600_0790	Ruven synty
t061600_0800	Sammakon synty
t061600_0810	Saunan synty
t061600_0820	Sian synty
t061600_0830	Siikasen synty
t061600_0840	Silmien synty
t061600_0850	Sisiliskon synty
t061600_0860	Suden synty
t061600_0870	Suolan synty
t061600_0880	Syövän synty
t061600_0890	Syyhyn synty
t061600_0900	Syöpäläisten synty
t061600_0910	Tautien ja vammojen historioloita
t061600_0920	Tautien synty
t061600_0930	Tervan synty
t061600_0940	Tietäjän apurin synty
t061600_0950	Tietäjän varusteiden synty
t061600_0960	Tulen synty
t061600_0970	Tuohen synty
t061600_0980	Tuohuksen synty
t061600_0990	Tuulen synty
t061600_1000	Tuuliaisen synty
t061600_1010	Ukkosen synty
t061600_1020	Vamman synty
t061600_1030	Vilutaudin synty
t061600_1040	Vasken synty
t061600_1050	Vatsataudin synty
t061600_1060	Veden synty
t061600_1070	Veren synty
t061600_1080	Vesihiiden synty
t061600_1090	Vesikauhun synty
t061600_1100	Viljan synty
t061600_1110	Vitun synty
t061600_1120	Voiteen synty
t061600_1130	Yskän synty
t061600_1140	Ähkyn synty
t061700_0010	Ei tuli kivettä synny
t061700_0020	Maa kiven kovaksi laati
t061700_0030	Mätäs kiveä vanhempi
t061700_0040	Suden luuta hauvin hammas
t061700_0050	Tiijän tiaisen synnyn
t061700_0060	Vesi vanhin veljeksistä
t061700_0070	Vuoresta veden synty
t061800_0010	Aamutervehdyksiä
t061800_0020	Anna, Luoja, luokosäätä
t061800_0023	Anna Luoja tervehyttä
t061800_0025	Anna maata matkamiehen*
t061800_0027	Anna mieltä miehen päähän
t061800_0030	Anna, onni, otravuotta
t061800_0040	Anna onni, suo Jumala
t061800_0050	Erilaisia rukouksia ja siunauksia
t061800_0055	Hoia, Herra, huolellista
t061800_0057	Hoia Herra huoruuesta, varjele varastamasta
t061800_0060	Jauhojen siunaaminen
t061800_0065	Jumala varjelkoon sodasta
t061800_0070	Lapsi
t061800_0080	Lasien siunaus
t061800_0090	Maate mennessä
t061800_0100	Nuotio
t061800_0105	Osapoika - aja riistainen rekesi
t061800_0110	Oven siunaus
t061800_0120	Pahaa vastaan
t061800_0130	Puhu, Luoja, puolestain
t061800_0140	Pie, Jumala, piirissäis
t061800_0150	Ruokasiunaus
t061800_0155	Suomen oppi toimita Luoja
t061800_0160	Talolle
t061800_0170	Tauteja
t061800_0180	Tulen siunaus
t061800_0190	Ukonilmalla
t061800_0200	Vainajat, kalma, kirkonväki
t061800_0210	Varas
t061800_0215	Varjele, vakaini Luoja
t061800_0220	Vesillä
t061800_0230	Vieras
t061800_0240	Äiti ja lapsi siunataan
t061800_0245	Älköön Jumala luoko
t061800_0250	Älä heitä, Herra Jeesus
t061900_0010	Herhiläinen hiiden lintu
t061900_0020	Iske tulta Ilmarinen
t061900_0030	Mehiläinen meidän lintu
t061900_0040	Minä kukolla kynnän
t061900_0050	Nouse neitonen norosta
t061900_0060	Nousepa mies merestä
t061900_0070	Oi Ukko ylijumala
t061900_0080	Päästä piru pinteestä
t061900_0090	Pohjan pitkillä perillä
t061900_0100	Sämpsä poika Pellervoinen
t061900_0110	Voi sinä rupiturpa
t062000_0010	Eliniän tiedustelu käeltä
t062000_0020	Heinäsirkalta (tepolta) tien kysely
t062000_0030	Heinäsirkalta voiteen pyyntö
t062000_0040	Käeltä poudan tiedustelu
t062000_0050	Käeltä pyydetään onnea ja menestystä*
t062000_0060	Lampaalta kuoleman kysyminen
t062000_0070	Poudan pyyntö kakkurilta
t062000_0080	Sodan ennustelu muurahaispesästä
t062000_0090	Sään tiedustelu etanalta
t062000_0100	Sään tiedustelu sontiaiselta
t062000_0110	Tiedusteluja ja pyyntöjä leppäkertulle
t062000_0120	Västäräkille
t070100_0010	Ahven arka, perse märkä, kesät kuivilla kutou, sykysyt syvillä uipi
t070100_0020	Aina haukkuu arka koira
t070100_0030	Aina kulkevalta kuluu
t070100_0040	Aina uusi hempeämpi, ehkä lie entinen parempi
t070100_0050	Ajat menevät aatellessa, päivät päätä syyhytelles
t070100_0060	Ajatus on ajan viekki
t070100_0070	Akka mies aseitta
t070100_0080	Akka tieltä myösteleksen
t070100_0090	Alimmaiseen aittaan on hyvä hypätä
t070100_0100	Annettiin aikoinani
t070100_0110	Arat on jänikset jäällä
t070100_0120	Armoton isoton lapsi, aivan armoton emoton
t070100_0130	Arvo anna toisellenkin
t070100_0140	Autuas eloa jakaa, vaivainen rahaa jakaa
t070100_0150	Autuas emännän lanko, onneton isännän lanko
t070100_0160	Ei armaskaan anoppi vedä vertoja emolle
t070100_0170	Ei auta kilin kikerrös, jos ei pässi päätä käännä
t070100_0180	Ei hyvä hylykse jouva
t070100_0190	Ei hästit häitä kiitä
t070100_0200	Ei jaksa jalka nousta, perse penkistä yletä
t070100_0210	Ei jouda jouten olla, jos on mieli miestä saada
t070100_0220	Ei kahta pidä naida yhteen taloon
t070100_0230	Ei kaikki oo kalavesillä, kaikki ei kirkon naapurissa
t070100_0240	Ei kangas korjellen kudota
t070100_0250	Ei kaunis kaselle joua
t070100_0260	Ei kehu kelpo rikas
t070100_0270	Ei korpi kiviä kasva, kangas ei kasva karpaleita
t070100_0280	Ei leipä syöden lopu, leipä loppuu saamiseen
t070100_0290	Ei Luojalta lopu tavara
t070100_0300	Ei maa hätään heitä
t070100_0310	Ei niin pientä ojaa, ettei mieli mereen
t070100_0320	Ei ole isoa iäksi
t070100_0330	Ei ole joka orolla
t070100_0340	Ei ole kiirettä kivelle
t070100_0350	Ei ole miestä mennehestä
t070100_0360	Ei ole paimenen pyhästä
t070100_0370	Ei onni hyvänäkään syötä miestä syrjällään
t070100_0380	Ei oo tästä elännästä, kun on monta emäntää
t070100_0390	Ei oppi ojaan kaada
t070100_0400	Ei pidä piikalapsen tuvatonta tunnustella
t070100_0410	Ei piä lukkee Luojan töitä
t070100_0420	Ei pyyssä kahan jakoa
t070100_0430	Ei salli savinen pelto koreaista kyntäjäistä
t070100_0440	Ei sika sikeensä makaa toisen sian tonkiessa
t070100_0450	Ei silloin hyvin eletä, kun siskot sivuitse käyvät
t070100_0460	Ei silloin hyvin hypätty, kun on sukka suolle jäänyt
t070100_0470	Ei silloin siat sikiä, kun porsaat potevi
t070100_0480	Ei silloin sika makkaa sian toisen tonkiessa
t070100_0490	Ei sillä siat sikiä, joka ei syrji syötyänsä
t070100_0500	Ei sillä sukua suurta, kellä ei suurta kellaria
t070100_0510	Ei sovi sotoa kaksi yksille yötulille
t070100_0520	Ei sukset sulalla juokse, ven' ei viere pakkasella
t070100_0530	Ei terve tiedäkään voimattoman vuotehia
t070100_0540	Ei unta verosta viedä
t070100_0550	Ei vanha valetta hauku
t070100_0560	Eihä lämmin luita murra
t070100_0570	Eipä maaten markat saaha
t070100_0580	Elävän mieli eteensä
t070100_0590	Elää kun punanen pälvi
t070100_0600	Emännäll on eljet kolmet
t070100_0610	Emäntä hyvä kotona, vaikka ilman istukoon
t070100_0620	Ennen kiiskiä kirosit, nyt alat sieniä simmailla
t070100_0630	Ennen uutta ompelisi, ennen kuin vanhaa vahoisi
t070100_0640	Ennenkuin kukko kyntää
t070100_0650	Etsi Suomet sorkeinta, tuli sossa sormiin
t070100_0660	Haittan' on hako vesillä, köyhät eellä rikkahalla
t070100_0670	Halla puri hanhen kielen
t070100_0680	Harvoin on hauki maalla käynyt
t070100_0690	Harvon syötti harva verkko, vaan sillon suurilla kaloilla
t070100_0700	Hatusta miehen tunnen
t070100_0710	Hauki hallalla kutee
t070100_0720	Hauki tiesi haudan pohjan
t070100_0730	Hauki uipi harjullakin
t070100_0740	Haukkuu pahakin koira hyvän miehen kahleissa
t070100_0750	Hepo hellä varsalleen
t070100_0760	Herrana hyvä eleä, vaiva päätä varjellessa
t070100_0770	Herroilla hyvät hevoset
t070100_0780	Hevosess on miehen henki
t070100_0790	Hiis vieköön vinkuvalta
t070100_0800	Hirven huuli, peuran kieli, matteen maksa ja hongan oksa
t070100_0810	Hivus pitkä, miel' lyhyinen
t070100_0820	Hoikka huoleva hevonen, murohtiva vaimo musta
t070100_0830	Hullu huimeni hutulta, vaan ei viisas viinaltana
t070100_0840	Hullu huolensa sanoo huolen tietämättömälle
t070100_0850	Huoleksi hyvä hevonen, katumoiksi vaimo kaunis
t070100_0860	Huoleton hevoton poika
t070100_0870	Huovis on huovilla eleä
t070100_0880	Hyvä entinen elämä, nykyinen nyt parempi
t070100_0890	Hyvä lapsi laiskan vaimon
t070100_0900	Hyvä lämmin laihan lapsen, ei liikaa lihavankaa
t070100_0910	Hyvä ois kulta kukkarossa
t070100_0920	Hyvä ois tyttö tuuvittaissa
t070100_0930	Hyvä on akka aikanahan
t070100_0940	Hyvä on hylkeen meressä
t070100_0950	Hyvä on lapsen lassa olla, hyvän vanhemman varassa
t070100_0960	Hyvä on mieli miehen päässä
t070100_0970	Hyvä on neito naitaessa, portto pois ajettaessa
t070100_0980	Hyvä on suuri pirtin halko, laajasta emännän lantu
t070100_0990	Hyvä on syyä silmikkään sokean kalavattii
t070100_1000	Hyvä on ukko huononenkin
t070100_1010	Hyvä on yöllä yksin soutaa
t070100_1020	Hyvä pieni köyhän nainen, vähä vaatetta pitää
t070100_1030	Hyvä tyynenä tyttölapsi, raisuna orihevonen
t070100_1040	Hyvät hylkivät, pahat pyrkivät
t070100_1050	Hyvät naidaan naapuriin, pahat viedään vierahiin
t070100_1060	Häpee on hevon purema, häpeämp on naisten lyömä
t070100_1070	Hätäinen hullu, nälkänen raivo
t070100_1080	Ikävä isän tulee%
t070100_1090	Ikävä isättä olla
t070100_1100	Illalla isäntä kuoli, aamulla talo hävisi
t070100_1110	Ilona käki metsässä, hyvä vaimo kartanossa
t070100_1120	Iso miulle iin opetti
t070100_1130	Isot istuvat tuvassa
t070100_1140	Isä kiitti poikiansa - maa eläjiänsä
t070100_1150	Isäntä olutta juopi, perhe piinaa pitää
t070100_1160	Itkien emolta ruoka, mairotellen vierahalta
t070100_1170	Itku pitkästä ilosta
t070100_1180	Itätuuli itkutuuli
t070100_1190	Jalaton on jalo sodassa
t070100_1200	Jo nyt loppu lappaminen, päätty putron keittäminen
t070100_1210	Joka taulaa tekee, monta vaivaa näkee
t070100_1220	Jos olis sata sadinta, marras ne tyhjänä kokisi
t070100_1230	Jos sa laittanet pahoa, laita talvea suvista
t070100_1240	Jos takki tavat ilmoittaisi, harvoin naitaisiin neitosia
t070100_1250	Joutavan jälillä
t070100_1260	Jumalalla onnen ohjat
t070100_1270	Jumalass on juoksun määrä, eikä miehen miehuessa
t070100_1280	Juodaan jokivesiä, kun ei oo läsnä lähtehiä
t070100_1290	Juoksee hyvä hevonen uuden kellon toiveella
t070100_1300	Juopuvat oluen juojat, sikiävät työntekijät
t070100_1310	Jäniksellä pitkät jäljet, ketulla keviät kengät
t070100_1320	Kaikk muut pahat paranee, ei parane piian rikko
t070100_1330	Kaikki kankaan kutoo, kun alun alottanee ja lopun lopettanee
t070100_1340	Kaikki miehet mämmin päällä
t070100_1350	Kaikkia mies katuu, vaan ei nuorra naimistansa
t070100_1360	Kaksi on kaunista kesällä
t070100_1370	Kala kaunis keitetään matalassakin majassa
t070100_1380	Kasi kaksi, koira kolme
t070100_1390	Katala kahesti naipi, kolmasti kovaosainen
t070100_1400	Kaunis katsoo karvaansa, ruma työn tekee
t070100_1410	Ken kyllin kesällä kynti, se jouten joulua pitää
t070100_1420	Ken tuutii poikalasta, se totta torjuttaa; Ken tuutii tytärtä, se tyhjää tekee
t070100_1430	Ken verassa, se velassa; ken sarassa, se rahassa
t070100_1440	Kenon kengät kengän päällä, sill on velka velan päällä
t070100_1450	Kieli kellosta putosi
t070100_1460	Kiiskit on kirokalat: kirotaan saataessa, kiitetään syötäessä
t070100_1470	Kiitä huomenna hevosta
t070100_1480	Kiivas akka kirnuessa
t070100_1490	Kipenistä maa kytee, sanasta sana sakoo
t070100_1500	Kissa kiitellen elää
t070100_1510	Kiven minä kovaksi luulin, mies vieras sitä kovempi
t070100_1520	Koira haukkui kontiota
t070100_1530	Kolme kiirettä kesällä
t070100_1540	Kolme kovaa päivää: siantappu, ohrariihi, papinluku
t070100_1550	Kolme on koskea kovoa
t070100_1560	Koskas laiska työtä tekisi: kesällä ei kerkiä, talvella ei tarkene
t070100_1570	Koti ois huono muistettava, kylän herkku heitettävä
t070100_1580	Kuihka sanoo Kaihkolle
t070100_1590	Kuka nai poletun piian, se saa valitun vaimon
t070100_1600	Kuka tiesi, kuka luuli
t070100_1610	Kun käsi hyvän tekee, sitä silmä katselee
t070100_1620	Kun ois oppi ostamoina
t070100_1630	Kun on lapsi vanhimpana ei siinä hyvin eletä
t070100_1640	Kun on pellolla kuhilas, silloinpa tuli tupahan
t070100_1650	Kuni oli vaivasta väkeä, sini oli viljaista veroa
t070100_1660	Kuolema kovinta työtä, majanmuutto surkeinta
t070100_1670	Kuret soilla, miehet mailla, kälykset kananmunilla (riitelevät)
t070100_1680	Kussa syömärit urohot, siinä koirat koukkuseljät
t070100_1690	Kussa vaimot vatsakkaat, siinä vaivaiset vasikat
t070100_1700	Kuuseen kurottaa, mutta katajaan rapsahtaa
t070100_1710	Kuusi on kurjalla puutetta
t070100_1720	Kyll on päiviä kesässä
t070100_1730	Kyllä kuollut maata saapi
t070100_1740	Kyllä olis miehiä merellä, kun karhu karjaan tulis
t070100_1750	Kyllä on maata kyntäjällä, vettä viljon soutajalla
t070100_1760	Kyllä on tukka tuulta nähnyt
t070100_1770	Kyllä rukki ruuan tuo
t070100_1780	Kyllähän kyntäjät elävät, ei konsaan meriset miehet
t070100_1790	Kylmä kulta kumppaniksi
t070100_1800	Kylvämättä ei touko kasva
t070100_1810	Köyhällä hyvä hevonen, tuolla rikkaat ajavat
t070100_1820	Lapa lapsen,vartti vanhan
t070100_1830	Lapset lastuiset kotonsa
t070100_1840	Lapset laulavat tosia
t070100_1850	Lapsi hankeen, toinen sänkeen, kolmas kalankutuun
t070100_1860	Laulo lapsi syötyään
t070100_1870	Leikistä tosi tomahti
t070100_1880	Leipää ei leikin syödä
t070100_1890	Lintu on luotu lentämähän
t070100_1900	Lippu liinaa, lappu lautaa
t070100_1910	Luo Jumala vihattavaksi
t070100_1920	Lupa koiran luuta purra, hirven hankia hypätä
t070100_1930	Luun luota liha makea, kuorel luot' on leipä kypsi
t070100_1940	Lyhyeltä virsi kaunis
t070100_1950	Lähti pyytä pyytämähän, sai variksen
t070100_1960	Lämmin on kesäinen päivä, oma valta lämpimämpi
t070100_1970	Lännen tuulet lensiämmät, pohjan poudat pisimmät
t070100_1980	Maahan katsoo pietty piika, aholle ori ajettu
t070100_1990	Maat kasvaa maatessain
t070100_2000	Mansikka ei palenna maita
t070100_2010	Matalat jalat madolla yli aiasta hypätä
t070100_2020	Melkein on meressä vettä
t070100_2030	Meri monena menisi jos ei pientaret pitäisi
t070100_2040	Metsä on täynnä tarvepuita, eivät tunne tuhmat miehet
t070100_2050	Miekka on tehty miestä varten
t070100_2060	Mieli ei murra miehen päätä
t070100_2070	Mieltä ei panna puntarilla
t070100_2080	Mies ei mitään maksa, sata ruplaa sanani
t070100_2090	Mies kuoli, talo hävisi; nainen kuoli, nauha taittui
t070100_2100	Mies on luotu akan varaksi, akka pirtin vartijaksi
t070100_2110	Mies tulee räkänenästä, ei tule tyhjän naurajasta
t070100_2120	Mihin voipui vuohen vuonat, sinne voipui vuohen silmät
t070100_2130	Minkä tähden vaimo leski - taudin tähden vaimo leski
t070100_2140	Minkä vanha antoi, sen antoi kun Jumala
t070100_2150	Missä on kauniita kanoja, siellä on kunnon kukkoloita
t070100_2160	Miten huono huonuo auttaa
t070100_2170	Mitä ei huttu huojenna, löyly löyhennä on toisen tekoa
t070100_2180	Mitä miehen mustuuesta, ett on mies metsän käypä
t070100_2190	Monena mies eläessään - koira kuollessaan
t070100_2200	Moni kakku päältä kaunis
t070100_2210	Moni on hauki sammon syönyt, vaikkei suolessa tavata
t070100_2220	Monta kaunista kalaa syödään kalamajoilla
t070100_2230	Monta matkalla tulevi
t070100_2240	Monta myttyä meress, ei kaikki hylkeitä
t070100_2250	Monta on miestä, monta mieltä
t070100_2260	Monta on vaivanen vajaa - ei yhtä sianlihaa
t070100_2270	Monta väärää vakoa, uron nuoren kyntäessä
t070100_2280	Muille muonaa jakaa, itse nälkää näkee
t070100_2290	Murhe saattaa mustan karvan
t070100_2300	Musta valkean varaksi, lyhyt pitkän puoliskoksi
t070100_2310	Mustat Muurilan varikset, vaikka merta kylpekööt
t070100_2320	Mämmi mäelle saattaa, kaali kartanon pitää
t070100_2330	Mämmi on mehevä ruoka
t070100_2340	Nainen hauta, nainen haaska
t070100_2350	Nainen naista soimatkoon
t070100_2360	Neito neljän lapsen, vasta vaimo viidenneltä
t070100_2370	Niin on kun jäniksen jäljet
t070100_2380	Niin on niitty, kuin on niittäjätkin
t070100_2390	Niinivyö vyöntekijällä, rajakengät suutarilla
t070100_2400	Nuo on kolme koville luotu
t070100_2410	Nuottamies ryöväri, onkimies on oikea mies
t070100_2420	Nälkä tuli närhille, otranpäitä oottaessa
t070100_2430	Oikein on otavat tehty
t070100_2440	Oikeus ovensuussa
t070100_2450	Oli kellona Otava
t070100_2460	Oluella karva kaunis, juodaan janottamatta
t070100_2470	Olut ei tiedä juojaansa
t070100_2480	Omena otettaessa, pippuri piettäessä
t070100_2490	On joukossa jotai
t070100_2500	On maata muuallakin
t070100_2510	Onhan tiellä tilaa, jos on vartta virsilläkin
t070100_2520	Onnen tyttö ensimmäini, kaikki kankahat kutoo
t070100_2530	Onpa aikoa iässä
t070100_2540	Orahall' on onnen touot
t070100_2550	Orahasta pellon tunnet
t070100_2560	Osa orjana pitää, osa orjan käskijänä
t070100_2570	Paha mieli metsäisen, luulee syöneen kotoisen
t070100_2580	Paha on pahan keralla, pahatta vielä pahempi
t070100_2590	Paha on paljo tyttäriä, poikia pahempi paljo: pellon pieneksi jakavat
t070100_2600	Paha on pyhänä naida
t070100_2610	Pahaki hyvennetään hyvälässä miehelässä
t070100_2620	Papuja pahoilla mailla, koivuja kotilehoilla
t070100_2630	Paremp on kyntäjän kypäri
t070100_2640	Parempi pajunen keppi kun on miekka kultavästi
t070100_2650	Perse on luotu pieremään eikä jauhoja jauhamaan
t070100_2660	Petäjäinen peikoleipä lapsen laihana pitäpi
t070100_2670	Peukalo uroista miestä
t070100_2680	Piikaparvet siikaparvet
t070100_2690	Piikasia kuin siikasia
t070100_2700	Pimeä isoton pirtti
t070100_2710	Pitäisin minäki piian, kun syömättä eläisi
t070100_2720	Pohjola porolla ajaa, takalappi tarsavalla
t070100_2730	Poika synty, polte synty; tyttö synty, tyhjä synty
t070100_2740	Poika syntyi, polvi muuttui
t070100_2750	Purnollisen puoli suora
t070100_2760	Puut puill parannettaan
t070100_2770	Puuveiht' on sepän tupessa
t070100_2780	Pyri miehelle, joka tuo olettoman otran
t070100_2790	Pyy pyrähti, maa järähti
t070100_2800	Päin härkä pahaan säähän, selin tuulehen hevonen
t070100_2810	Päivä paistaa, vettä sataa
t070100_2820	Päivä pitkä lounaatta
t070100_2830	Päälaella laiskan täi
t070100_2840	Pään peitän, jalat näkyy; jalat peitän, pää näkyy
t070100_2845	Päästä on päiveä parempi
t070100_2850	Rahatasku tamman vyöllä
t070100_2860	Ranki on rahaton orja, paha on palkaton kasakka
t070100_2870	Rasva rikkaan rokass, kettu köyhän keitoksess
t070100_2880	Rikkaan raha kuluu, köyhän raiskan pää menee
t070100_2890	Ruoka orjan ensimmäinen, palkka siitä työtä myöten
t070100_2900	Ruplan maksaa köyhän tyttö
t070100_2910	Räppänä liki lakea
t070100_2920	Saa tyhjän pyytämättä
t070100_2930	Saap on Luoja luovustaan
t070100_2940	Saattaa se hyvä Jumala hyvänki talon emännän säätä säkki kainalohon
t070100_2950	Salitellen kalan saanti
t070100_2960	Sanat kaikki sarvipäitä
t070100_2970	Sanoa, mitä sylki suuhun tuo
t070100_2980	Sata luuta hauvin päässä
t070100_2990	Sata surmoo uroolla
t070100_3000	Savolainen pulloposki syöpi puuron leivän kanssa
t070100_3010	Se on mieli melkeässä, mikä on toisen miehen päässä
t070100_3020	Senhän kieletön vettää, minkä mieletön pannoo
t070100_3030	Seppä syöpi selvän leivän
t070100_3040	Siellä talo, kussa kukko
t070100_3050	Siihen miestä merkitähän, kuin on tarves tappeluhun
t070100_3060	Siitä tunnen  kutojan äänen, kun paukkaa pirran piit
t070100_3070	Sika ei sinistä tiedä
t070100_3080	Sika äijä maata kynti, juonut ei jouluna olutta
t070100_3090	Silloin on piiat pässillensä, kun on nauris navalle saapi
t070100_3100	Sinne saari suojelee, kunne saaren puut näkyy
t070100_3110	Sitkiä ei sikoa syötä, saita vierast ei ravitse
t070100_3120	Sitte neitsy neuvottin
t070100_3130	Sitä kuusta kuuleminen, jonka kuuse juurosessa
t070100_3140	Sois orja yön tulevan
t070100_3150	Sois soutaja venneen, jott ei aalto läikyttäisi
t070100_3160	Soisi emo tyttärensä paremmaksi itseänsä
t070100_3170	Sopi silloin sorsan uida konsa jäässä järven reunat
t070100_3180	Sukkuu, ei sikkaa
t070100_3190	Sukuunsa on suopetäjä
t070100_3200	Suo aina sanottavaksi, älä armoiteltavaksi
t070100_3210	Suotuunsa, luotuunsa, vaan ei mielitiettyynsä
t070100_3220	Surma syömättä eleä
